song_id,artist_id,artist,song,date,weeks_on_chart,peak_rank,additional_artists
577469,1264,James Brown,Ain't That A Groove (Part 1),1966-03-12,2,54,
577469,1264,James Brown,Ain't That A Groove (Part 1),1966-03-05,1,78,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-04-02,11,22,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-03-26,10,22,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-03-19,9,22,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-03-12,8,27,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-03-05,7,29,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-02-26,6,30,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-02-19,5,36,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-02-12,4,46,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-02-05,3,51,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-01-29,2,66,
579647,99501,Martha Reeves & The Vandellas,My Baby Loves Me,1966-01-22,1,75,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-03-26,9,9,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-03-19,8,9,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-03-12,7,9,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-03-05,6,9,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-02-26,5,10,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-02-19,4,15,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-02-12,3,22,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-02-05,2,44,
577718,100083,The 4 Seasons,Working My Way Back To You,1966-01-29,1,63,
579601,3841,Herb Alpert,Zorba The Greek,1966-03-12,12,11,
579601,3841,Herb Alpert,Zorba The Greek,1966-03-05,11,11,
579601,3841,Herb Alpert,Zorba The Greek,1966-02-26,10,11,
579601,3841,Herb Alpert,Zorba The Greek,1966-02-19,9,12,
579601,3841,Herb Alpert,Zorba The Greek,1966-02-12,8,12,
579601,3841,Herb Alpert,Zorba The Greek,1966-02-05,7,15,
579601,3841,Herb Alpert,Zorba The Greek,1966-01-29,6,24,
579601,3841,Herb Alpert,Zorba The Greek,1966-01-22,5,33,
579601,3841,Herb Alpert,Zorba The Greek,1966-01-15,4,43,
579601,3841,Herb Alpert,Zorba The Greek,1966-01-08,3,56,
579601,3841,Herb Alpert,Zorba The Greek,1966-01-01,2,67,
579601,3841,Herb Alpert,Zorba The Greek,1965-12-25,1,82,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-03-12,15,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-03-05,14,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-02-26,13,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-02-19,12,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-02-12,11,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-02-05,10,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-01-29,9,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-01-22,8,11,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-01-15,7,16,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-01-08,6,23,
581135,99698,Paul Revere & The Raiders,Just Like Me,1966-01-01,5,28,
581135,99698,Paul Revere & The Raiders,Just Like Me,1965-12-25,4,38,
581135,99698,Paul Revere & The Raiders,Just Like Me,1965-12-18,3,45,
581135,99698,Paul Revere & The Raiders,Just Like Me,1965-12-11,2,69,
581135,99698,Paul Revere & The Raiders,Just Like Me,1965-12-04,1,85,
577387,1480,Roy Head,My Babe,1966-03-12,1,99,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-02-26,12,10,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-02-19,11,10,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-02-12,10,10,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-02-05,9,10,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-01-29,8,10,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-01-22,7,16,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-01-15,6,21,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-01-08,5,32,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1966-01-01,4,43,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1965-12-25,3,65,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1965-12-18,2,75,
578084,9043,Mitch Ryder,Jenny Take A Ride!,1965-12-11,1,100,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-02-26,6,29,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-02-19,5,29,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-02-12,4,30,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-02-05,3,37,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-01-29,2,47,
574464,1467,Ramsey Lewis,A Hard Day's Night,1966-01-22,1,58,
579567,169986,The Walker Brothers,My Ship Is Comin' In,1966-02-26,5,63,
579567,169986,The Walker Brothers,My Ship Is Comin' In,1966-02-19,4,63,
579567,169986,The Walker Brothers,My Ship Is Comin' In,1966-02-12,3,71,
579567,169986,The Walker Brothers,My Ship Is Comin' In,1966-02-05,2,76,
579567,169986,The Walker Brothers,My Ship Is Comin' In,1966-01-29,1,87,
579876,1264,James Brown,I'll Go Crazy,1966-02-26,2,73,
579876,1264,James Brown,I'll Go Crazy,1966-02-19,1,85,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-02-19,9,52,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-02-12,8,52,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-02-05,7,52,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-01-29,6,56,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-01-22,5,59,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-01-15,4,67,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-01-08,3,82,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1966-01-01,2,86,
572970,100605,The Rascals,I Ain't Gonna Eat Out My Heart Anymore,1965-12-25,1,94,
579149,3841,Herb Alpert,Tijuana Taxi,1966-02-12,8,38,
579149,3841,Herb Alpert,Tijuana Taxi,1966-02-05,7,38,
579149,3841,Herb Alpert,Tijuana Taxi,1966-01-29,6,45,
579149,3841,Herb Alpert,Tijuana Taxi,1966-01-22,5,51,
579149,3841,Herb Alpert,Tijuana Taxi,1966-01-15,4,64,
579149,3841,Herb Alpert,Tijuana Taxi,1966-01-08,3,69,
579149,3841,Herb Alpert,Tijuana Taxi,1966-01-01,2,71,
579149,3841,Herb Alpert,Tijuana Taxi,1965-12-25,1,86,
577719,1035,Elvis Presley,Tell Me Why,1966-02-12,7,33,
577719,1035,Elvis Presley,Tell Me Why,1966-02-05,6,33,
577719,1035,Elvis Presley,Tell Me Why,1966-01-29,5,33,
577719,1035,Elvis Presley,Tell Me Why,1966-01-22,4,37,
577719,1035,Elvis Presley,Tell Me Why,1966-01-15,3,47,
577719,1035,Elvis Presley,Tell Me Why,1966-01-08,2,64,
577719,1035,Elvis Presley,Tell Me Why,1966-01-01,1,75,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-02-12,6,62,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-02-05,5,64,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-01-29,4,64,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-01-22,3,76,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-01-15,2,84,
577425,98348,Bobby "Blue" Bland,I'm Too Far Gone (To Turn Around),1966-01-08,1,91,
579474,1264,James Brown,Lost Someone,1966-02-12,12,48,
579474,1264,James Brown,Lost Someone,1966-02-05,11,48,
579474,1264,James Brown,Lost Someone,1962-02-24,10,48,
579474,1264,James Brown,Lost Someone,1962-02-17,9,49,
579474,1264,James Brown,Lost Someone,1962-02-10,8,59,
579474,1264,James Brown,Lost Someone,1962-02-03,7,63,
579474,1264,James Brown,Lost Someone,1962-01-27,6,68,
579474,1264,James Brown,Lost Someone,1962-01-20,5,71,
579474,1264,James Brown,Lost Someone,1962-01-13,4,73,
579474,1264,James Brown,Lost Someone,1962-01-06,3,86,
579474,1264,James Brown,Lost Someone,1961-12-25,2,90,
579474,1264,James Brown,Lost Someone,1961-12-18,1,96,
578772,1264,James Brown,I Got You (I Feel Good),1966-01-29,12,3,
578772,1264,James Brown,I Got You (I Feel Good),1966-01-22,11,3,
578772,1264,James Brown,I Got You (I Feel Good),1966-01-15,10,3,
578772,1264,James Brown,I Got You (I Feel Good),1966-01-08,9,3,
578772,1264,James Brown,I Got You (I Feel Good),1966-01-01,8,3,
578772,1264,James Brown,I Got You (I Feel Good),1965-12-25,7,3,
578772,1264,James Brown,I Got You (I Feel Good),1965-12-18,6,3,
578772,1264,James Brown,I Got You (I Feel Good),1965-12-11,5,4,
578772,1264,James Brown,I Got You (I Feel Good),1965-12-04,4,5,
578772,1264,James Brown,I Got You (I Feel Good),1965-11-27,3,9,
578772,1264,James Brown,I Got You (I Feel Good),1965-11-20,2,14,
578772,1264,James Brown,I Got You (I Feel Good),1965-11-13,1,68,
578894,98182,Andre Williams,Rib Tip's (Part 1),1966-01-29,1,94,
576653,100083,The 4 Seasons,Let's Hang On!,1966-01-22,16,3,
576653,100083,The 4 Seasons,Let's Hang On!,1966-01-15,15,3,
576653,100083,The 4 Seasons,Let's Hang On!,1966-01-08,14,3,
576653,100083,The 4 Seasons,Let's Hang On!,1966-01-01,13,3,
576653,100083,The 4 Seasons,Let's Hang On!,1965-12-25,12,3,
576653,100083,The 4 Seasons,Let's Hang On!,1965-12-18,11,3,
576653,100083,The 4 Seasons,Let's Hang On!,1965-12-11,10,3,
576653,100083,The 4 Seasons,Let's Hang On!,1965-12-04,9,4,
576653,100083,The 4 Seasons,Let's Hang On!,1965-11-27,8,4,
576653,100083,The 4 Seasons,Let's Hang On!,1965-11-20,7,5,
576653,100083,The 4 Seasons,Let's Hang On!,1965-11-13,6,8,
576653,100083,The 4 Seasons,Let's Hang On!,1965-11-06,5,13,
576653,100083,The 4 Seasons,Let's Hang On!,1965-10-30,4,18,
576653,100083,The 4 Seasons,Let's Hang On!,1965-10-23,3,41,
576653,100083,The 4 Seasons,Let's Hang On!,1965-10-16,2,60,
576653,100083,The 4 Seasons,Let's Hang On!,1965-10-09,1,72,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1966-01-22,7,70,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1966-01-15,6,80,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1966-01-08,5,86,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1966-01-01,4,87,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1965-12-25,3,91,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1965-12-18,2,91,
581146,99501,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things),1965-12-11,1,98,
578376,1035,Elvis Presley,Puppet On A String,1966-01-15,10,14,
578376,1035,Elvis Presley,Puppet On A String,1966-01-08,9,14,
578376,1035,Elvis Presley,Puppet On A String,1966-01-01,8,14,
578376,1035,Elvis Presley,Puppet On A String,1965-12-25,7,14,
578376,1035,Elvis Presley,Puppet On A String,1965-12-18,6,19,
578376,1035,Elvis Presley,Puppet On A String,1965-12-11,5,22,
578376,1035,Elvis Presley,Puppet On A String,1965-12-04,4,27,
578376,1035,Elvis Presley,Puppet On A String,1965-11-27,3,46,
578376,1035,Elvis Presley,Puppet On A String,1965-11-20,2,56,
578376,1035,Elvis Presley,Puppet On A String,1965-11-13,1,80,
577797,93359,Jackie Wilson,Think Twice,1966-01-15,1,93,
579022,3841,Herb Alpert,Taste Of Honey,1966-01-08,16,7,
579022,3841,Herb Alpert,Taste Of Honey,1966-01-01,15,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-12-25,14,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-12-18,13,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-12-11,12,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-12-04,11,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-11-27,10,7,
579022,3841,Herb Alpert,Taste Of Honey,1965-11-20,9,9,
579022,3841,Herb Alpert,Taste Of Honey,1965-11-13,8,9,
579022,3841,Herb Alpert,Taste Of Honey,1965-11-06,7,10,
579022,3841,Herb Alpert,Taste Of Honey,1965-10-30,6,15,
579022,3841,Herb Alpert,Taste Of Honey,1965-10-23,5,25,
579022,3841,Herb Alpert,Taste Of Honey,1965-10-16,4,30,
579022,3841,Herb Alpert,Taste Of Honey,1965-10-09,3,45,
579022,3841,Herb Alpert,Taste Of Honey,1965-10-02,2,74,
579022,3841,Herb Alpert,Taste Of Honey,1965-09-25,1,89,
581001,1467,Ramsey Lewis,Hang On Sloopy,1966-01-08,8,11,
581001,1467,Ramsey Lewis,Hang On Sloopy,1966-01-01,7,11,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-12-25,6,11,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-12-18,5,11,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-12-11,4,11,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-12-04,3,21,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-11-27,2,28,
581001,1467,Ramsey Lewis,Hang On Sloopy,1965-11-20,1,61,
574565,1480,Roy Head,Apple Of My Eye,1966-01-08,8,32,
574565,1480,Roy Head,Apple Of My Eye,1966-01-01,7,32,
574565,1480,Roy Head,Apple Of My Eye,1965-12-25,6,32,
574565,1480,Roy Head,Apple Of My Eye,1965-12-18,5,35,
574565,1480,Roy Head,Apple Of My Eye,1965-12-11,4,45,
574565,1480,Roy Head,Apple Of My Eye,1965-12-04,3,47,
574565,1480,Roy Head,Apple Of My Eye,1965-11-27,2,61,
574565,1480,Roy Head,Apple Of My Eye,1965-11-20,1,77,
580451,1264,James Brown,Try Me,1966-01-08,8,63,
580451,1264,James Brown,Try Me,1966-01-01,7,63,
580451,1264,James Brown,Try Me,1965-12-25,6,63,
580451,1264,James Brown,Try Me,1965-12-18,5,64,
580451,1264,James Brown,Try Me,1965-12-11,4,66,
580451,1264,James Brown,Try Me,1965-12-04,3,66,
580451,1264,James Brown,Try Me,1965-11-27,2,84,
580451,1264,James Brown,Try Me,1965-11-20,1,92,
571890,3231,Buck Owens,Buckaroo,1966-01-08,9,60,
571890,3231,Buck Owens,Buckaroo,1966-01-01,8,60,
571890,3231,Buck Owens,Buckaroo,1965-12-25,7,60,
571890,3231,Buck Owens,Buckaroo,1965-12-18,6,61,
571890,3231,Buck Owens,Buckaroo,1965-12-11,5,64,
571890,3231,Buck Owens,Buckaroo,1965-12-04,4,64,
571890,3231,Buck Owens,Buckaroo,1965-11-27,3,71,
571890,3231,Buck Owens,Buckaroo,1965-11-20,2,83,
571890,3231,Buck Owens,Buckaroo,1965-11-13,1,99,
575288,4568,Patti LaBelle,All Or Nothing,1966-01-08,6,68,
575288,4568,Patti LaBelle,All Or Nothing,1966-01-01,5,68,
575288,4568,Patti LaBelle,All Or Nothing,1965-12-25,4,72,
575288,4568,Patti LaBelle,All Or Nothing,1965-12-18,3,74,
575288,4568,Patti LaBelle,All Or Nothing,1965-12-11,2,76,
575288,4568,Patti LaBelle,All Or Nothing,1965-12-04,1,86,
577520,2070,Don Covay,Seesaw,1966-01-08,9,44,
577520,2070,Don Covay,Seesaw,1966-01-01,8,44,
577520,2070,Don Covay,Seesaw,1965-12-25,7,44,
577520,2070,Don Covay,Seesaw,1965-12-18,6,49,
577520,2070,Don Covay,Seesaw,1965-12-11,5,52,
577520,2070,Don Covay,Seesaw,1965-12-04,4,62,
577520,2070,Don Covay,Seesaw,1965-11-27,3,70,
577520,2070,Don Covay,Seesaw,1965-11-20,2,86,
577520,2070,Don Covay,Seesaw,1965-11-13,1,92,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-12-18,10,16,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-12-11,9,16,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-12-04,8,16,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-11-27,7,21,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-11-20,6,24,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-11-13,5,35,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-11-06,4,48,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-10-30,3,58,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-10-23,2,73,
577524,169986,The Walker Brothers,Make It Easy On Yourself,1965-10-16,1,100,
571122,2193,Etta James,Do I Make Myself Clear,1965-12-18,1,96,
575986,1480,Roy Head,Treat Her Right,1965-11-13,11,2,
575986,1480,Roy Head,Treat Her Right,1965-11-06,10,2,
575986,1480,Roy Head,Treat Her Right,1965-10-30,9,2,
575986,1480,Roy Head,Treat Her Right,1965-10-23,8,2,
575986,1480,Roy Head,Treat Her Right,1965-10-16,7,2,
575986,1480,Roy Head,Treat Her Right,1965-10-09,6,3,
575986,1480,Roy Head,Treat Her Right,1965-10-02,5,7,
575986,1480,Roy Head,Treat Her Right,1965-09-25,4,12,
575986,1480,Roy Head,Treat Her Right,1965-09-18,3,26,
575986,1480,Roy Head,Treat Her Right,1965-09-11,2,56,
575986,1480,Roy Head,Treat Her Right,1965-09-04,1,83,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-11-13,16,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-11-06,15,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-10-30,14,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-10-23,13,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-10-16,12,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-10-09,11,5,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-10-02,10,6,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-09-25,9,6,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-09-18,8,6,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-09-11,7,10,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-09-04,6,15,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-08-28,5,22,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-08-21,4,34,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-08-14,3,57,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-08-07,2,77,
575619,1467,Ramsey Lewis,The "In" Crowd,1965-07-31,1,100,
572368,2543,Jimmy Smith,The Organ Grinder's Swing,1965-10-30,3,92,
572368,2543,Jimmy Smith,The Organ Grinder's Swing,1965-10-09,2,92,
572368,2543,Jimmy Smith,The Organ Grinder's Swing,1965-10-02,1,100,
580306,2062,Chuck Jackson,I Need You So,1965-10-23,1,98,
575247,3841,Herb Alpert,3rd Man Theme,1965-10-16,6,47,
575247,3841,Herb Alpert,3rd Man Theme,1965-10-09,5,47,
575247,3841,Herb Alpert,3rd Man Theme,1965-10-02,4,47,
575247,3841,Herb Alpert,3rd Man Theme,1965-09-25,3,52,
575247,3841,Herb Alpert,3rd Man Theme,1965-09-18,2,69,
575247,3841,Herb Alpert,3rd Man Theme,1965-09-11,1,80,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-10-16,8,63,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-10-09,7,63,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-10-02,6,65,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-09-25,5,75,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-09-18,4,76,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-09-11,3,85,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-09-04,2,97,
579062,98348,Bobby "Blue" Bland,These Hands (Small But Mighty),1965-08-28,1,100,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-10-09,13,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-10-02,12,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-09-25,11,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-09-18,10,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-09-11,9,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-09-04,8,8,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-08-28,7,10,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-08-21,6,14,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-08-14,5,20,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-08-07,4,30,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-07-31,3,44,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-07-24,2,65,
579408,1264,James Brown,Papa's Got A Brand New Bag (Part I),1965-07-17,1,80,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-10-02,8,50,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-09-25,7,50,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-09-18,6,50,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-09-11,5,53,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-09-04,4,54,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-08-28,3,58,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-08-21,2,71,
574876,17267,Little Caesar,(My Girl) Sloopy,1965-08-14,1,86,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-09-25,7,36,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-09-18,6,36,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-09-11,5,39,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-09-04,4,41,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-08-28,3,50,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-08-21,2,57,
578542,99501,Martha Reeves & The Vandellas,You've Been In Love Too Long,1965-08-14,1,75,
573778,2062,Chuck Jackson,Can't Let You Out Of My Sight,1965-09-11,4,91,
573778,2062,Chuck Jackson,Can't Let You Out Of My Sight,1965-09-04,3,94,
573778,2062,Chuck Jackson,Can't Let You Out Of My Sight,1965-08-28,2,96,
573778,2062,Chuck Jackson,Can't Let You Out Of My Sight,1965-08-21,1,99,
575651,1035,Elvis Presley,Tickle Me,1965-08-21,7,70,
575651,1035,Elvis Presley,Tickle Me,1965-08-14,6,70,
575651,1035,Elvis Presley,Tickle Me,1965-08-07,5,73,
575651,1035,Elvis Presley,Tickle Me,1965-07-31,4,83,
575651,1035,Elvis Presley,Tickle Me,1965-07-24,3,84,
575651,1035,Elvis Presley,Tickle Me,1965-07-17,2,88,
575651,1035,Elvis Presley,Tickle Me,1965-07-10,1,98,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-08-14,13,8,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-08-07,12,8,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-07-31,11,8,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-07-24,10,8,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-07-17,9,8,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-07-10,8,9,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-07-03,7,12,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-06-26,6,14,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-06-19,5,21,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-06-12,4,51,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-06-05,3,61,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-05-29,2,82,
577027,99067,Ian Whitcomb,You Turn Me On (Turn On Song),1965-05-22,1,99,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-08-07,8,11,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-07-31,7,11,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-07-24,6,11,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-07-17,5,15,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-07-10,4,20,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-07-03,3,27,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-06-26,2,47,
578177,1035,Elvis Presley,(Such An) Easy Question,1965-06-19,1,70,
581570,138140,Billy Butler,I Can't Work No Longer,1965-08-07,6,60,
581570,138140,Billy Butler,I Can't Work No Longer,1965-07-31,5,61,
581570,138140,Billy Butler,I Can't Work No Longer,1965-07-24,4,63,
581570,138140,Billy Butler,I Can't Work No Longer,1965-07-17,3,64,
581570,138140,Billy Butler,I Can't Work No Longer,1965-07-10,2,72,
581570,138140,Billy Butler,I Can't Work No Longer,1965-07-03,1,82,
579366,100083,The 4 Seasons,Girl Come Running,1965-07-31,7,30,
579366,100083,The 4 Seasons,Girl Come Running,1965-07-24,6,30,
579366,100083,The 4 Seasons,Girl Come Running,1965-07-17,5,30,
579366,100083,The 4 Seasons,Girl Come Running,1965-07-10,4,34,
579366,100083,The 4 Seasons,Girl Come Running,1965-07-03,3,44,
579366,100083,The 4 Seasons,Girl Come Running,1965-06-26,2,59,
579366,100083,The 4 Seasons,Girl Come Running,1965-06-19,1,82,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-07-31,8,45,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-07-24,7,45,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-07-17,6,46,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-07-10,5,49,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-07-03,4,55,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-06-26,3,65,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-06-19,2,80,
580473,100501,The Mindbenders,It's Just A Little Bit Too Late,1965-06-12,1,88,
575063,1035,Elvis Presley,Crying In The Chapel,1965-07-24,14,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-07-17,13,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-07-10,12,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-07-03,11,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-06-26,10,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-06-19,9,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-06-12,8,3,
575063,1035,Elvis Presley,Crying In The Chapel,1965-06-05,7,4,
575063,1035,Elvis Presley,Crying In The Chapel,1965-05-29,6,6,
